ID,Predicted
32635,0
11025,0
7315,0
35531,0
24685,0
23938,0
1780,0
20236,0
29847,0
36129,0
35507,0
28503,0
34122,0
16494,0
37817,0
31748,0
3156,0
14190,0
29428,0
1895,0
9520,0
3228,0
41049,0
34245,0
4064,0
23942,0
5337,0
35636,0
14895,0
20342,0
11957,0
28702,0
8915,0
11079,0
39719,1
4930,0
22958,0
13635,0
31807,0
20897,0
32708,0
15859,0
16592,0
18969,0
5851,0
20483,0
26767,0
35060,0
5276,0
28156,0
12884,0
7848,0
11217,0
902,0
7949,0
1524,0
23208,0
25084,0
33346,0
22629,0
26713,0
38582,0
34396,0
9488,0
20706,0
21,0
13166,0
25423,0
15510,0
31619,0
33140,0
39041,1
19196,0
13102,0
23488,0
13875,0
38210,0
30933,0
32408,0
37283,1
5419,0
1531,0
25511,0
38851,1
29351,0
21289,0
10045,0
39233,1
2739,0
17235,0
19516,0
28092,0
38105,0
24949,0
9847,0
23841,0
8365,0
15502,0
38839,1
1708,0
8271,0
24800,0
33075,0
23163,0
24771,0
5705,0
28812,0
9197,0
35903,0
1286,0
19175,0
1850,0
7843,0
6263,0
21367,0
26751,0
12332,0
17665,0
25792,0
3794,0
26837,0
39677,0
19742,0
26533,0
12059,0
8018,0
985,0
36743,0
19081,0
4966,0
3708,0
24332,0
5119,0
37003,0
21851,0
40952,0
526,0
28,0
25130,0
27318,0
349,0
8697,0
33649,0
38595,0
28327,0
39034,1
15043,0
31064,0
15607,0
26903,0
32091,0
28633,0
37257,0
2181,0
3947,0
14015,0
13070,0
8004,0
20830,0
36795,0
36931,0
19513,0
15066,0
9029,0
13108,0
8290,0
23791,0
35701,0
9970,0
28700,0
23860,0
12512,0
18598,0
37016,0
9989,0
30152,0
29451,0
33823,0
3118,0
5740,0
11715,0
22952,0
30791,0
2815,0
4343,0
21403,0
14668,0
26439,0
9564,0
40563,1
39424,1
35553,0
27952,0
7033,0
4526,0
12645,0
6305,0
9019,0
4290,0
21980,0
31883,0
3077,0
16587,0
5081,0
6482,0
16067,0
29951,0
22015,0
16317,0
791,0
21246,0
11901,0
31700,0
35988,0
20335,0
28917,0
36183,0
27396,0
3690,0
32011,0
29454,0
22524,0
21482,0
28056,0
9443,0
8392,0
13118,0
32495,0
41154,0
18347,0
31406,0
8805,0
25710,0
16376,0
18115,0
13939,0
40999,0
15272,0
2816,0
38857,0
10249,0
29185,0
13851,0
36737,0
36443,0
8641,0
31665,0
23412,0
5910,0
2748,0
26896,0
5628,0
11320,0
30989,0
5656,0
38367,0
17848,0
19954,0
30190,1
25524,0
16141,0
4355,0
30019,0
19190,0
27682,0
1110,0
4244,0
23878,0
32622,0
2217,0
33874,0
11728,0
36726,0
38554,0
2080,0
2099,0
11817,0
22043,0
33576,0
32971,0
16654,0
35054,0
9740,0
11314,0
40451,0
40435,1
38182,1
14321,0
23072,0
13231,0
5618,0
35457,0
4285,0
41182,1
38069,0
16343,0
3534,0
29419,0
955,0
7729,0
23125,0
35956,0
26881,0
27976,0
35171,0
38396,0
25614,0
39485,0
34296,0
24933,0
33464,0
5523,0
21305,0
33359,0
35184,0
28720,0
7412,0
24277,0
34621,0
20652,0
34854,0
18241,0
7202,0
24074,0
144,0
10676,0
20085,0
31283,0
8325,0
35651,0
27955,0
41117,1
11665,0
1067,0
32024,0
8548,0
19713,0
22093,0
38109,1
21099,0
34726,0
21284,0
24852,0
11463,0
34380,0
10238,0
24420,0
10623,0
24171,0
11156,0
25644,0
9733,0
29972,0
35846,0
31584,0
5349,0
37952,0
5250,0
35633,0
30420,0
16158,0
24792,0
2965,0
30270,0
5516,0
19254,0
25102,0
20106,0
16094,0
22559,0
39253,0
24935,0
14248,0
30696,0
12695,0
13949,0
15249,0
32004,0
20987,0
27096,0
14100,0
14611,0
2230,0
23354,0
24873,0
1882,0
7706,0
13209,0
2247,0
16589,0
6831,0
38073,0
2880,0
22736,0
24947,0
10759,0
27476,0
36459,0
13657,0
31776,0
17977,0
20122,0
6039,0
1044,0
35776,0
30159,1
28986,0
14107,0
35762,0
30662,0
13167,0
38237,1
15997,0
3664,0
22969,0
11116,0
2887,0
30391,0
31933,0
7569,0
21959,0
22023,0
38366,1
20500,0
20848,0
21778,0
31237,0
27249,0
21389,0
22279,0
2819,0
15641,0
22367,0
5990,0
2290,0
17613,0
17685,0
6815,0
28304,0
10123,0
30454,0
13931,0
7286,0
27455,0
9101,0
9926,0
24623,0
9063,0
5062,0
2778,0
29572,0
35780,0
35661,0
15107,0
11418,0
488,0
5976,0
13121,0
17587,0
7504,0
24638,0
15038,0
32208,0
29310,0
6507,0
27473,0
26115,0
15632,0
104,0
17947,0
29830,0
26006,0
19260,0
31125,0
17618,0
6658,0
6634,0
26011,0
32088,0
4670,0
21717,0
2330,0
8545,0
20721,0
28353,0
32953,0
26845,0
34838,0
37517,0
39872,1
22375,0
36244,0
29122,0
28537,0
14808,0
26719,0
7356,0
27344,0
30804,0
34429,0
20217,0
22176,0
27279,0
4952,0
7324,0
39794,0
28967,0
35875,0
10944,0
26086,0
22074,0
24912,0
39268,1
14658,0
25935,0
19817,0
21875,0
15596,0
20854,0
1167,0
32334,0
1086,0
39837,1
32672,0
1719,0
35967,0
24486,0
13637,0
7357,0
18146,0
22769,0
27139,0
24671,0
15324,0
32500,0
34009,0
39474,1
2254,0
13163,0
36503,0
1551,0
8070,0
19210,0
6141,0
22554,0
15339,0
32556,0
16910,0
2314,0
26786,0
24618,0
24116,0
35386,0
14861,0
22729,0
39026,1
35238,0
22893,0
22509,0
33115,0
1530,0
32680,0
32509,0
21986,0
3774,0
4644,0
17039,0
3300,0
4662,0
5857,0
3830,0
27307,0
21480,0
5115,0
1445,0
11787,0
30249,0
13282,0
28299,0
7562,0
1442,0
15540,0
5234,0
30920,0
2188,0
39220,1
22471,0
31349,0
6783,0
25869,0
8324,0
119,0
16120,0
12163,0
19828,0
8541,0
1091,0
15303,0
38563,0
5391,0
30747,0
26564,0
3477,0
12011,0
25192,0
40276,1
350,0
13537,0
23784,0
34545,0
20060,0
13132,0
11930,0
26792,0
24745,0
6552,0
17414,0
21711,0
14130,0
25670,0
19765,0
10405,0
20025,0
17420,0
32685,0
4921,0
16798,0
27400,0
23631,0
14493,0
41119,0
27803,0
14431,0
5390,0
36784,0
20095,0
34967,0
5064,0
13774,0
24055,0
7294,0
987,0
1818,0
36623,0
41089,1
21665,0
40532,0
5304,0
36040,0
6696,0
35414,0
40460,0
1475,0
16189,0
14774,0
11369,0
6105,0
40627,1
3859,0
10541,0
19341,0
23872,0
22477,0
17650,0
23906,0
24764,0
13014,0
15858,0
18822,0
31161,0
39871,1
27964,0
20103,0
10353,0
32338,0
19290,0
19854,0
27070,0
13594,0
2313,0
15282,0
22305,0
1337,0
10494,0
39078,0
9604,0
37567,0
14311,0
9944,0
7511,0
25874,0
5254,0
31356,0
8240,0
3316,0
12462,0
14840,0
699,0
8698,0
2685,0
34028,0
22750,0
5099,0
11750,0
31166,0
13012,0
33503,0
4258,0
10035,0
15792,0
15175,0
22238,0
15279,0
24945,0
5199,0
35384,0
27283,0
7668,0
4623,0
25377,0
16687,0
16961,0
15884,0
20288,0
26050,0
34325,0
27520,0
9591,0
1316,0
30823,0
577,0
19193,0
35731,0
14247,0
38042,0
27376,0
25381,0
25112,0
21217,0
18848,0
9710,0
1753,0
24551,0
105,0
28005,0
12018,0
26857,0
16213,0
2445,0
5228,0
29746,0
35221,0
12206,0
7615,0
5492,0
1638,0
17091,0
38860,1
8989,0
3977,0
32911,0
10502,0
24123,0
22217,0
31896,0
5755,0
23077,0
16060,0
35237,0
549,0
882,0
27845,0
3241,0
18183,0
31744,0
34256,0
20905,0
9413,0
6064,0
26383,0
34234,0
33419,0
36034,0
35922,0
11986,0
16905,0
18189,0
37679,0
26471,0
16745,0
38923,0
7150,0
19102,0
33097,0
35944,0
5637,0
439,0
7943,0
28401,0
18517,0
8745,0
35937,0
8734,0
33358,0
7011,0
15141,0
32825,0
14833,0
30629,0
28963,0
21468,0
31861,0
33270,0
26940,0
5368,0
24006,0
9263,0
13621,0
10073,0
16207,0
40522,0
39186,1
26911,0
35131,0
33771,0
29732,0
38717,1
11075,0
26815,0
12942,0
4033,0
26316,0
35286,0
17254,0
28425,0
21942,0
16579,0
16598,0
261,0
41137,0
27278,0
33972,0
17624,0
19760,0
29525,0
12853,0
7674,0
35974,0
30997,0
16029,0
39101,0
5014,0
23751,0
24009,0
15472,0
40030,1
13812,0
13432,0
38837,1
25119,0
11772,0
39275,1
2402,0
1980,0
39407,1
32356,0
32872,0
21802,0
40325,0
20747,0
35969,0
18726,0
23480,0
29863,0
2855,0
17745,0
10636,0
19096,0
28035,0
17788,0
3211,0
2011,0
31835,0
2083,0
23006,0
18866,0
29496,0
39568,0
30601,0
3563,0
39379,1
31344,0
1832,0
28530,0
25819,0
8111,0
7498,0
675,0
38483,0
14588,0
10450,0
28714,0
7051,0
17463,0
23994,0
19105,0
32241,0
29208,0
29207,0
14490,0
13991,0
13278,0
15553,0
33560,0
10360,0
20639,0
21113,0
9117,0
9155,0
34889,0
14189,0
16455,0
39332,1
18888,0
25947,0
24699,0
21643,0
13817,0
24741,0
33636,0
23382,0
24285,0
915,0
34016,0
4210,0
29856,0
34649,0
7040,0
29226,0
27836,0
35932,0
29177,0
19628,0
30957,0
3782,0
39381,1
5052,0
34725,0
18113,0
19173,0
39799,0
25896,0
32515,0
39507,1
14906,0
5633,0
34927,0
23348,0
21694,0
9569,0
37271,0
29251,0
4936,0
7149,0
24431,0
2721,0
27201,0
40478,1
28319,0
38996,0
8929,0
11321,0
34914,0
29526,0
31013,0
26081,0
23701,0
31664,0
33676,0
22743,0
39519,1
30349,0
11657,0
480,0
4889,0
33525,0
13907,0
24918,0
27995,0
31318,0
33017,0
34147,0
3272,0
35997,0
239,0
16944,0
8362,0
28210,0
5573,0
17263,0
2027,0
29744,0
23303,0
31130,0
37327,0
10109,0
40328,0
18522,0
10216,0
21829,0
15367,0
39393,1
7277,0
34317,0
22682,0
30206,0
36812,0
14422,0
39833,1
4486,0
14512,0
24255,0
13413,0
4303,0
3963,0
21258,0
10987,0
23659,0
14407,0
22730,0
35616,0
36827,0
35025,0
33871,0
4709,0
35231,0
19288,0
15012,0
8773,0
26004,0
1812,0
24057,0
4982,0
30838,0
6397,0
8112,0
16560,0
6971,0
10213,0
13387,0
32023,0
27355,0
15817,0
19349,0
25319,0
26846,0
26621,0
40487,1
24802,0
38589,0
36559,0
34765,0
19795,0
38761,1
9635,0
22821,0
8437,0
22796,0
33665,0
12443,0
29180,0
13824,0
37773,0
8379,0
2521,0
26572,0
28314,0
36856,0
11597,0
3753,0
26278,0
19589,0
16948,0
33008,0
12132,0
30382,0
32601,0
23674,0
33852,0
24031,0
36022,0
29777,0
18107,0
4933,0
27292,0
6150,0
39308,1
37758,1
4184,0
33889,0
19677,0
7654,0
8104,0
392,0
26700,0
24871,0
33680,0
32121,0
36805,0
27544,0
8053,0
15923,0
32195,0
12707,0
1223,0
20863,0
31517,0
9232,0
23026,0
5029,0
38076,0
27216,0
6895,0
8596,0
3792,0
15253,0
7468,0
9179,0
39477,1
36785,0
15441,0
30479,0
18923,0
15992,0
28961,0
37674,0
21823,0
39879,0
6284,0
19661,0
5356,0
25854,0
9418,0
33476,0
633,0
25776,0
10228,0
1224,0
20286,0
6710,0
39203,0
5710,0
14006,0
30181,0
34781,0
17391,0
27627,0
18170,0
32066,0
34288,0
10236,0
25245,0
37375,0
27490,0
14365,0
19373,0
1222,0
25302,0
36839,0
31731,0
14684,0
32398,0
15172,0
9128,0
11746,0
15645,0
2411,0
7510,0
22946,0
24469,0
29707,0
33030,0
6782,0
21336,0
17381,0
22192,0
33581,0
35402,0
25501,0
10567,0
22971,0
5874,0
25895,0
4019,0
2981,0
32879,0
28993,0
31950,0
10553,0
22752,0
6516,0
2399,0
23394,0
24647,0
40198,0
17608,0
12709,0
25383,0
24961,0
3987,0
24427,0
3770,0
25260,0
7656,0
23953,0
22684,0
34947,0
10130,0
36558,0
14203,0
40160,1
26014,0
2076,0
15677,0
25557,0
20444,0
20029,0
24612,0
27093,0
13046,0
22950,0
10995,0
18345,0
21323,0
24854,0
40605,1
28483,0
40560,0
36574,0
4324,0
1466,0
35601,0
29886,0
39995,0
27532,0
23160,0
15396,0
14366,0
17449,0
17929,0
1071,0
6958,0
3075,0
27313,0
14414,0
9114,0
24566,0
2058,0
22614,0
3605,0
7690,0
23378,0
39212,1
7630,0
10785,0
10292,0
6838,0
29716,0
35462,0
24401,0
28871,0
37550,0
18847,0
1907,0
29842,0
11934,0
18615,0
26766,0
8900,0
25997,0
9503,0
15513,0
22110,0
15259,0
10274,0
5683,0
1796,0
30803,0
28892,0
7244,0
34777,0
34830,0
16181,0
25256,0
25505,0
24134,0
31226,0
19299,0
8965,0
15185,0
12910,0
30732,0
40477,0
36733,0
6168,0
14029,0
5790,0
32941,0
35500,0
32103,0
28371,0
23421,0
24971,0
9881,0
23024,0
4494,0
6717,0
9574,0
38302,0
16384,0
35435,0
807,0
33138,0
34639,0
4827,0
11190,0
16755,0
11391,0
24464,0
35325,0
33254,0
35257,0
40861,0
12701,0
22728,0
1772,0
5545,0
25985,0
4003,0
2977,0
9578,0
2622,0
2903,0
39615,1
27208,0
26499,0
3909,0
37144,0
2480,0
32280,0
22783,0
22207,0
15752,0
19133,0
37045,0
34801,0
15300,0
36980,0
29181,0
37109,0
2908,0
22877,0
30156,0
5870,0
19533,0
5653,0
31253,0
34662,0
25076,0
15418,0
935,0
33153,0
18382,0
29318,0
10241,0
1027,0
19343,0
24977,0
13909,0
17633,0
34347,0
5403,0
15190,0
18038,0
26467,0
30751,0
835,0
37454,0
6970,0
10170,0
17182,0
10218,0
38668,0
29270,0
39634,0
36517,0
27036,0
39335,0
4804,0
20803,0
22592,0
18352,0
27590,0
18512,0
9706,0
3290,0
18219,0
24083,0
10032,0
938,0
8145,0
23384,0
3530,0
16023,0
15998,0
39409,0
29038,0
30051,0
20505,0
28875,0
40617,0
29516,0
29878,0
10282,0
31863,0
13838,0
31044,0
15226,0
35851,0
7753,0
1725,0
13591,0
15314,0
7373,0
33599,0
40082,0
31423,0
5603,0
14086,0
20474,0
28567,0
5485,0
1571,0
11428,0
23250,0
33425,0
17297,0
12199,0
9931,0
25827,0
27967,0
37586,0
16497,0
24682,0
7386,0
33698,0
22714,0
6781,0
20239,0
18391,0
10140,0
40665,0
19257,0
37099,0
22829,0
34391,0
13472,0
3703,0
34807,0
12299,0
28830,0
12305,0
40983,1
13064,0
20167,0
22112,0
31800,0
28219,0
5509,0
30683,0
1457,0
10825,0
746,0
34885,0
35563,0
17487,0
20062,0
15999,0
25150,0
12896,0
1916,0
34268,0
13297,0
6620,0
21092,0
3195,0
31658,0
1918,0
17433,0
4393,0
27695,0
18456,0
11552,0
23339,0
26573,0
27347,0
37629,0
2848,0
37903,0
19561,0
4559,0
38270,1
1166,0
38874,1
38312,1
988,0
11996,0
35717,0
40792,0
21466,0
575,0
2198,0
25650,0
18370,0
40213,0
14722,0
551,0
32505,0
5694,0
5312,0
40404,0
6153,0
4144,0
34242,0
6808,0
11786,0
6520,0
7028,0
1360,0
3219,0
17863,0
20281,0
37993,0
16666,0
15604,0
671,0
28050,0
28086,0
19936,0
27233,0
33610,0
28753,0
13756,0
33177,0
9774,0
22737,0
10978,0
15053,0
18273,0
2609,0
20825,0
25989,0
21326,0
24426,0
14600,0
6252,0
26673,0
14981,0
3902,0
39498,1
12581,0
390,0
14775,0
39836,1
37955,0
31191,0
33113,0
36351,0
6412,0
18940,0
24952,0
36157,0
26696,0
39563,1
6414,0
29766,0
15464,0
33259,0
34111,0
14780,0
34043,0
33594,0
29465,0
15338,0
13149,0
39849,0
2578,0
4658,0
21445,0
39228,1
18142,0
22283,0
12331,0
1956,0
10201,0
17261,0
10744,0
22289,0
8207,0
4132,0
1433,0
12745,0
24816,0
22666,0
6360,0
6736,0
32186,0
28343,0
24646,0
40029,0
4957,0
1394,0
33390,0
22881,0
6804,0
37226,0
40886,0
34754,0
34720,0
26155,0
15193,0
26348,0
25749,0
5277,0
16631,0
27423,0
40574,1
2518,0
14291,0
36694,0
3602,0
20738,0
34596,0
9860,0
18793,0
35140,0
36434,0
14438,0
24111,0
6054,0
17658,0
9225,0
26264,0
2016,0
11807,0
32983,0
12232,0
15710,0
24489,0
27996,0
32764,0
8051,0
29089,0
35558,0
7665,0
27456,0
38989,0
10691,0
4955,0
25456,0
21651,0
36475,0
2775,0
19261,0
19151,0
33730,0
6538,0
20789,0
26742,0
31127,0
26053,0
22628,0
7449,0
353,0
6489,0
16715,0
3110,0
37675,1
23575,0
36901,0
12213,0
1235,0
26772,0
68,0
10613,0
9329,0
30345,0
24900,0
8660,0
32608,0
25263,0
8626,0
7999,0
6564,0
24085,0
12654,0
25106,0
5660,0
23677,0
5298,0
32890,0
12502,0
19331,0
10037,0
33318,0
32270,0
31329,0
10889,0
40157,0
28384,0
3190,0
23328,0
30597,0
12001,0
4004,0
16244,0
36971,1
2434,0
21143,0
17532,0
4714,0
40336,1
29050,0
14537,0
40242,1
26159,0
11341,0
34919,0
33237,0
26863,0
38981,0
20550,0
25183,0
19440,0
39693,0
15756,0
38963,0
25334,0
10631,0
36906,0
18072,0
31625,0
17501,0
38763,1
34078,0
16697,0
28862,0
11785,0
38436,1
20480,0
40938,0
27913,0
30207,1
24722,0
31439,0
19875,0
19620,0
13109,0
11384,0
5101,0
32246,0
34640,0
24628,0
19728,0
3257,0
32875,0
40609,0
7895,0
14723,0
8449,0
13250,0
8572,0
38651,0
22069,0
29661,0
6019,0
36799,0
24066,0
19997,0
14350,0
38414,1
39591,1
16542,0
3786,0
12538,0
34701,0
5802,0
16773,0
40988,0
29478,0
36723,0
19637,0
10363,0
20912,0
10767,0
8633,0
11834,0
34477,0
20822,0
26109,0
21013,0
30192,0
19222,0
155,0
29205,0
1081,0
40475,0
22095,0
27943,0
21568,0
18237,0
39919,1
23698,0
28784,0
27597,0
27747,0
24737,0
27175,0
29159,0
37755,0
7390,0
35006,0
19195,0
2946,0
13632,0
24497,0
22526,0
5246,0
35141,0
36938,0
10410,0
32063,0
11974,0
29461,0
6635,0
28480,0
23873,0
8430,0
19132,0
21253,0
15374,0
18521,0
27514,0
3022,0
29627,0
20243,0
30256,0
8654,0
30428,0
7566,0
24022,0
9028,0
29418,0
2072,0
15920,0
10602,0
20125,0
25384,0
3556,0
8168,0
14856,0
28933,0
17806,0
31719,0
22362,0
31559,0
3317,0
29067,0
20311,0
4721,0
22932,0
28034,0
10801,0
40359,1
37819,1
34780,0
24526,0
32569,0
31703,0
28359,0
30999,0
23724,0
30983,0
21053,0
29959,0
9933,0
30966,0
39001,0
19194,0
24173,0
23986,0
37930,0
35486,0
30359,0
10142,0
30439,0
12739,0
12243,0
20667,0
16227,0
217,0
25842,0
10812,0
13748,0
9361,0
27183,0
20262,0
14147,0
4251,0
30994,0
7360,0
31092,0
37522,0
31296,0
13491,0
27129,0
39736,1
13265,0
10209,0
34712,0
14762,0
1616,0
1503,0
2064,0
7625,0
26033,0
25510,0
17264,0
8854,0
8576,0
16151,0
31660,0
7466,0
13083,0
29658,0
28590,0
11823,0
7049,0
5324,0
12454,0
9634,0
26114,0
10124,0
12341,0
30205,0
8982,0
36164,0
29533,0
29882,0
23379,0
35079,0
36431,0
34999,0
221,0
36527,0
11653,0
14899,0
38035,0
23315,0
31321,0
28596,0
31299,0
32692,0
29750,0
19370,0
6345,0
24680,0
10376,0
38557,0
17067,0
5205,0
5236,0
20736,0
32043,0
5434,0
39659,1
38262,0
39870,1
29978,0
16880,0
36010,0
40063,0
1012,0
22053,0
26201,0
10512,0
25502,0
20811,0
26473,0
15867,0
14451,0
893,0
21007,0
20371,0
33083,0
11170,0
6963,0
24841,0
18362,0
18652,0
15341,0
26138,0
17032,0
25911,0
41153,1
36622,0
32253,0
23918,0
37920,0
7744,0
31438,0
27147,0
26712,0
9758,0
3511,0
33764,0
5166,0
2142,0
11892,0
12352,0
711,0
32249,0
37053,0
10960,0
16950,0
18874,0
17169,0
2723,0
27076,0
6819,0
5832,0
13193,0
37853,0
32793,0
22660,0
595,0
36223,0
31834,0
